Date,Open,High,Low,Close,Adj Close,Volume
2023-01-02,1080.250000,1082.000000,1063.849976,1070.949951,1062.334106,895053
2023-01-03,1070.050049,1080.949951,1066.400024,1075.900024,1067.244385,952230
2023-01-04,1078.949951,1081.949951,1063.949951,1066.900024,1058.316772,1369415
2023-01-05,1075.000000,1093.199951,1067.400024,1088.349976,1079.594116,1605744
2023-01-06,1088.349976,1093.099976,1073.500000,1076.349976,1067.690674,824772
2023-01-09,1081.750000,1096.949951,1076.900024,1087.449951,1078.701294,893437
2023-01-10,1086.500000,1090.250000,1074.849976,1078.699951,1070.021729,594426
2023-01-11,1078.699951,1083.949951,1043.000000,1047.599976,1039.171997,2168577
2023-01-12,1052.800049,1064.099976,1043.150024,1061.150024,1052.613037,1188988
2023-01-13,1064.000000,1070.599976,1053.250000,1067.750000,1059.159912,1089004
2023-01-16,1070.500000,1074.699951,1051.000000,1059.599976,1051.075439,825308
2023-01-17,1062.800049,1071.099976,1053.349976,1069.099976,1060.499023,762941
2023-01-18,1068.900024,1072.000000,1059.349976,1063.400024,1054.844849,1299797
2023-01-19,1063.500000,1069.599976,1058.550049,1064.849976,1056.283203,376954
2023-01-20,1067.000000,1067.000000,1050.449951,1053.449951,1044.974854,954230
2023-01-23,1053.400024,1064.250000,1050.699951,1062.550049,1054.001709,750581
2023-01-24,1065.000000,1074.900024,1055.050049,1062.150024,1053.604980,712627
2023-01-25,1064.900024,1068.250000,1020.000000,1035.250000,1026.921387,2226483
2023-01-27,1023.250000,1072.949951,1023.250000,1047.250000,1038.824829,2947920
2023-01-30,1057.000000,1057.000000,1028.500000,1034.400024,1026.078247,2118395
2023-01-31,1043.000000,1043.000000,1007.500000,1017.950012,1009.760498,2705095
2023-02-01,1019.000000,1035.900024,1015.099976,1032.050049,1023.747131,1598213
2023-02-02,1026.099976,1032.800049,1017.299988,1025.300049,1017.051453,1291262
2023-02-03,1022.000000,1027.800049,1010.500000,1022.299988,1014.075500,1617105
2023-02-06,1020.000000,1033.599976,1010.150024,1029.800049,1021.515198,979035
2023-02-07,1029.800049,1034.849976,1021.299988,1031.300049,1023.003174,965322
2023-02-08,1035.000000,1041.199951,1019.150024,1039.099976,1030.740356,746863
2023-02-09,1025.300049,1044.599976,1020.000000,1021.500000,1013.281982,1331902
2023-02-10,1021.000000,1036.849976,1015.049988,1033.199951,1024.887817,1106858
2023-02-13,1036.000000,1040.599976,1019.000000,1021.950012,1013.728333,1042379
2023-02-14,1026.699951,1032.449951,1017.599976,1028.349976,1020.076843,759416
2023-02-15,1026.849976,1033.449951,1016.099976,1030.800049,1022.507202,662924
2023-02-16,1031.750000,1038.000000,1028.349976,1035.500000,1027.169312,667265
2023-02-17,1035.500000,1035.750000,1021.150024,1025.750000,1017.497742,1509783
2023-02-20,998.000000,998.000000,955.250000,964.000000,956.244568,5829572
2023-02-21,969.799988,979.099976,963.500000,965.950012,958.178894,2042234
