Date,Open,High,Low,Close,Adj Close,Volume
2023-03-01,166.162506,166.687500,163.050003,164.175003,155.367188,12896085
2023-03-02,163.500000,165.750000,161.850006,165.262497,156.396347,79708558
2023-03-03,165.300003,169.087494,165.300003,166.574997,157.638443,9951869
2023-03-06,168.000000,171.600006,167.250000,170.362503,161.222748,15659957
2023-03-08,170.212494,171.262497,169.274994,171.037506,161.861542,11591495
2023-03-09,171.750000,172.837494,169.125000,169.350006,160.264557,13941653
2023-03-10,166.687500,171.112503,166.687500,169.912506,160.796890,9605434
2023-03-13,171.037506,172.537506,169.050003,169.574997,160.477493,13209653
2023-03-14,168.862503,170.812500,168.000000,168.899994,159.838699,9583405
2023-03-15,169.949997,172.537506,169.274994,171.225006,162.038971,12228069
2023-03-16,172.087494,174.675003,171.262497,174.112503,164.771561,18437817
2023-03-17,175.462494,175.500000,171.225006,172.274994,163.032639,33711025
2023-03-20,168.975006,172.050003,168.975006,170.625000,161.471161,9281411
2023-03-21,170.437500,170.774994,166.837494,167.362503,158.383698,11272787
2023-03-22,167.250000,168.524994,165.600006,168.074997,159.057953,7589846
2023-03-23,168.000000,168.375000,165.937500,166.612503,157.673935,17091298
2023-03-24,167.250000,168.187500,165.600006,166.800003,157.851364,10371666
2023-03-27,167.175003,169.687500,164.662506,165.074997,156.218918,19983733
2023-03-28,165.937500,167.324997,164.024994,166.574997,157.638443,8689166
2023-03-29,166.574997,167.774994,165.412506,166.837494,157.886856,19743258
2023-03-31,168.000000,170.062500,167.250000,169.274994,160.193588,10202058
2023-04-03,170.512497,170.512497,167.887497,168.449997,159.412857,7643214
2023-04-05,169.949997,169.949997,167.774994,169.237503,160.158112,12019382
2023-04-06,170.399994,170.550003,168.487503,168.937500,159.874191,4282875
2023-04-10,168.899994,172.050003,168.750000,171.787506,162.571304,4145643
2023-04-11,171.675003,174.000000,171.337494,173.512497,164.203735,5106602
2023-04-12,173.550003,173.662506,170.287506,170.475006,161.329224,9118795
2023-04-13,170.475006,173.737503,170.250000,173.399994,164.097290,11428621
2023-04-17,174.449997,179.925003,174.225006,177.487503,167.965500,21815047
2023-04-18,177.675003,178.125000,172.237503,172.725006,163.458511,13482833
2023-04-19,171.750000,173.550003,171.487503,172.462494,163.210083,8264190
2023-04-20,173.137497,174.675003,172.237503,173.175003,163.884354,7308750
2023-04-21,173.850006,174.262497,172.199997,173.662506,164.345718,5030650
2023-04-24,173.250000,174.225006,172.462494,173.962494,164.629593,5725067
2023-04-25,173.475006,175.425003,172.987503,174.675003,165.303894,8338703
2023-04-26,175.537506,179.625000,174.000000,178.725006,169.136612,13581018
2023-04-27,178.500000,178.725006,175.125000,176.962494,167.468658,9794457
2023-04-28,177.712494,178.462494,174.824997,177.937500,168.391357,10585487
2023-05-02,179.024994,180.862503,178.687500,180.074997,170.414169,6732907
2023-05-03,180.000000,181.500000,179.100006,179.774994,170.130264,4789217
2023-05-04,179.737503,180.524994,176.212494,179.137497,169.526962,9189783
2023-05-05,179.100006,181.125000,178.649994,180.787506,171.088455,3896441
2023-05-08,181.387497,184.687500,180.824997,183.562500,173.714584,8758321
2023-05-09,183.037506,185.175003,182.024994,182.550003,172.756409,9166941
2023-05-10,183.862503,185.962494,183.449997,185.737503,175.772903,9689409
2023-05-11,185.774994,186.899994,184.949997,186.412506,176.411697,12616726
2023-05-12,186.637497,187.199997,180.862503,181.312500,171.585297,13853807
2023-05-15,182.550003,184.237503,181.762497,182.437500,172.649933,12187763
2023-05-16,182.662506,183.412506,180.000000,180.449997,170.769058,11418509
2023-05-17,180.675003,181.425003,178.087494,179.100006,169.491486,11560929
2023-05-18,180.750000,180.750000,175.949997,176.737503,167.255753,14497723
2023-05-19,176.737503,178.125000,174.000000,175.274994,165.871689,10071694
2023-05-22,176.024994,179.250000,174.487503,175.762497,166.333054,12566129
2023-05-23,175.537506,177.412506,175.012497,175.574997,166.155594,12458561
2023-05-24,178.350006,178.387497,176.137497,176.850006,167.362198,8877971
2023-05-25,178.274994,180.225006,177.225006,178.462494,168.888184,12502747
2023-05-26,178.387497,178.425003,176.100006,177.975006,168.426865,6811801
2023-05-29,178.649994,178.762497,175.574997,175.875000,166.439499,13638297
2023-05-30,176.925003,176.925003,175.274994,176.324997,166.865356,9469926
2023-05-31,176.250000,176.399994,172.500000,175.387497,165.978149,48104157
2023-06-01,174.712494,175.574997,172.537506,174.750000,165.374863,8804790
2023-06-02,175.500000,176.324997,174.824997,175.949997,166.510483,6617781
2023-06-05,177.337494,178.500000,176.100006,176.699997,167.220261,27428302
2023-06-06,177.337494,177.750000,175.837494,176.475006,167.007324,6898603
2023-06-07,177.524994,180.037506,177.112503,179.399994,169.775391,11153571
2023-06-08,179.437500,184.087494,179.437500,181.237503,171.514328,19300834
2023-06-09,182.662506,184.125000,181.350006,183.675003,173.821045,11037141
2023-06-12,183.750000,184.837494,180.899994,181.237503,171.514328,8188909
2023-06-13,181.500000,182.587494,181.087494,181.687500,171.940170,6443218
2023-06-14,181.574997,185.399994,181.574997,184.875000,174.956665,10297426
2023-06-15,185.212494,185.212494,182.850006,184.837494,174.921173,9732749
2023-06-16,184.800003,185.512497,183.375000,184.837494,174.921173,9702361
2023-06-19,184.837494,186.225006,181.800003,182.324997,172.543472,10431647
2023-06-20,182.887497,187.274994,182.812500,186.562500,176.553635,13426365
2023-06-21,186.600006,194.287506,186.562500,193.649994,183.260895,31172093
2023-06-22,193.500000,193.500000,189.524994,190.162506,179.960510,7430965
2023-06-23,190.199997,190.987503,187.162506,187.574997,177.511810,5593393
2023-06-26,187.500000,187.687500,185.362503,186.375000,176.376190,7305362
2023-06-27,186.074997,187.537506,185.737503,187.162506,177.121445,11142907
2023-06-28,188.100006,189.375000,184.837494,187.612503,177.547302,17808717
2023-06-30,192.375000,194.774994,188.399994,191.362503,181.096130,17659979
2023-07-03,190.912506,191.212494,187.125000,187.875000,177.795731,12467239
2023-07-04,189.375000,189.375000,186.899994,187.199997,177.156937,8637967
2023-07-05,187.274994,190.462494,187.125000,189.937500,179.747559,5340907
2023-07-06,194.962494,197.699997,190.800003,197.024994,186.454834,16705046
2023-07-07,196.912506,196.912506,191.024994,191.587494,181.309036,13149183
2023-07-10,191.587494,192.300003,186.375000,187.500000,177.440842,15319047
2023-07-11,189.000000,191.550003,187.537506,190.125000,179.925018,7486045
2023-07-12,190.500000,191.062500,188.362503,189.037506,178.895859,9390877
2023-07-13,188.812500,189.149994,181.274994,182.324997,172.543472,30591450
2023-07-14,182.250000,183.300003,177.524994,180.037506,170.378693,72085831
2023-07-17,181.875000,183.712494,179.399994,180.750000,171.052963,11474161
2023-07-18,180.750000,182.774994,179.699997,180.862503,171.159454,14940593
2023-07-19,180.750000,184.649994,180.412506,182.437500,172.649933,22954874
2023-07-20,182.962494,184.387497,181.725006,183.187500,173.359711,10249082
2023-07-21,182.437500,184.725006,181.649994,183.074997,173.253235,18466409
2023-07-24,183.037506,186.112503,182.137497,185.587494,175.630936,14825562
2023-07-25,186.712494,188.625000,186.112503,188.362503,178.257080,10500017
2023-07-26,190.425003,191.737503,187.500000,188.250000,178.150604,12898171
2023-07-27,189.000000,190.050003,187.274994,188.024994,177.937668,10836773
2023-07-28,188.850006,195.862503,187.574997,193.649994,183.260895,17518458
2023-07-31,196.500000,200.250000,194.362503,199.537506,188.832550,24269734
2023-08-01,196.500000,196.500000,187.875000,188.850006,178.718430,31395702
2023-08-02,189.675003,190.350006,184.949997,186.412506,176.411697,20825405
2023-08-03,186.750000,187.949997,184.574997,186.524994,176.518143,10882019
2023-08-04,186.000000,186.787506,184.949997,185.512497,175.559967,7406390
2023-08-07,186.600006,186.712494,184.500000,185.962494,175.985825,6345966
2023-08-08,183.937500,183.937500,180.487503,181.125000,174.755661,15171726
2023-08-09,182.250000,182.625000,179.812500,180.262497,173.923492,18442141
2023-08-10,180.412506,181.987503,180.037506,181.350006,174.972748,9962450
2023-08-11,184.125000,184.687500,182.100006,183.225006,176.781830,23866073
2023-08-14,183.637497,183.975006,180.562500,183.375000,176.926529,9188486
2023-08-16,183.449997,186.487503,182.287506,186.037506,179.495422,9191471
2023-08-17,186.037506,186.600006,181.649994,182.774994,176.347641,15301142
2023-08-18,182.737503,182.737503,180.074997,180.750000,174.393860,12292241
2023-08-21,181.725006,185.774994,181.274994,185.399994,178.880325,9129526
2023-08-22,186.000000,187.612503,185.024994,185.850006,179.314514,11107830
2023-08-23,187.500000,187.500000,185.399994,187.199997,180.617035,8487619
2023-08-24,187.500000,189.487503,184.350006,184.725006,178.229065,18982087
2023-08-25,184.612503,185.550003,181.050003,181.500000,175.117477,12851343
2023-08-28,182.250000,186.750000,181.912506,186.375000,179.821045,11908665
2023-08-29,187.199997,189.750000,186.449997,188.362503,181.738663,12363321
2023-08-30,188.475006,188.699997,184.837494,185.324997,178.807968,6748007
2023-08-31,185.887497,187.199997,182.662506,183.412506,176.962738,20715819
2023-09-01,185.250000,189.449997,183.899994,189.149994,182.498459,13120723
2023-09-04,190.199997,192.375000,188.100006,191.550003,184.814072,10240031
2023-09-05,191.475006,192.750000,189.750000,190.725006,184.018082,10893186
2023-09-06,192.524994,192.937500,189.112503,190.875000,184.162811,10018473
2023-09-07,190.500000,193.274994,189.112503,192.750000,185.971863,13760453
2023-09-08,193.687500,195.975006,192.824997,193.987503,187.165848,16781751
2023-09-11,195.262497,198.750000,193.199997,198.375000,191.399063,17683806
2023-09-12,203.000000,204.250000,190.649994,191.300003,184.572861,29826173
2023-09-13,193.199997,194.600006,191.300003,193.199997,186.406052,10692151
2023-09-14,194.199997,195.649994,193.699997,195.149994,188.287460,10941807
2023-09-15,196.149994,196.199997,192.199997,194.100006,187.274399,20516593
2023-09-18,195.250000,200.500000,194.100006,200.100006,193.063400,25627043
2023-09-20,198.699997,205.949997,198.449997,204.649994,197.453400,33369524
2023-09-21,205.000000,205.550003,200.399994,201.600006,194.510651,20332556
2023-09-22,200.550003,202.899994,196.399994,199.149994,192.146790,21193988
2023-09-25,200.000000,200.649994,196.699997,198.899994,191.905594,11951847
2023-09-26,199.100006,200.050003,197.600006,198.350006,191.374939,7440011
2023-09-27,199.300003,199.600006,197.300003,199.350006,192.339783,6736870
2023-09-28,200.100006,204.449997,197.800003,200.750000,193.690552,50185120
2023-09-29,200.949997,201.899994,199.100006,199.750000,192.725708,16293959
2023-10-03,198.750000,200.000000,196.899994,199.550003,192.532745,10830728
2023-10-04,198.899994,199.399994,195.399994,199.000000,192.002090,14120040
2023-10-05,199.500000,199.500000,195.350006,196.600006,189.686478,14575590
2023-10-06,197.000000,197.449997,194.850006,197.050003,190.120651,12857229
2023-10-09,196.500000,196.899994,193.750000,196.250000,189.348785,7853369
2023-10-10,196.250000,198.550003,195.699997,197.949997,190.988998,7440527
2023-10-11,197.350006,199.149994,197.350006,198.500000,191.519669,10031916
2023-10-12,197.350006,202.000000,197.350006,200.750000,193.690552,21872719
2023-10-13,200.449997,202.399994,199.300003,201.800003,194.703629,13105921
2023-10-16,200.300003,203.850006,200.100006,203.050003,195.909668,18336656
2023-10-17,203.550003,209.000000,202.600006,207.149994,199.865479,19378328
2023-10-18,208.449997,208.449997,204.000000,206.500000,199.238342,14923328
2023-10-19,204.000000,207.399994,202.199997,205.800003,198.562958,13192888
2023-10-20,205.199997,205.199997,200.899994,202.850006,195.716705,22081120
2023-10-23,202.000000,205.149994,199.000000,199.750000,192.725708,6988219
2023-10-25,199.000000,200.449997,197.800003,199.500000,192.484497,16817158
2023-10-26,198.750000,200.000000,196.300003,198.949997,191.953842,11070090
2023-10-27,199.250000,201.800003,199.149994,200.949997,193.883499,9995487
2023-10-30,200.949997,202.199997,197.649994,200.850006,193.787033,7679981
2023-10-31,201.500000,202.949997,200.550003,202.149994,195.041306,7474770
2023-11-01,202.350006,202.350006,200.500000,200.949997,193.883499,5598615
2023-11-02,201.750000,203.649994,200.899994,203.100006,195.957901,12924797
2023-11-03,203.399994,206.500000,203.100006,204.399994,197.212189,8684015
2023-11-06,205.000000,208.949997,204.949997,208.199997,200.878555,9804415
2023-11-07,208.199997,209.100006,205.750000,208.000000,200.685593,10730361
2023-11-08,209.000000,209.600006,206.649994,207.000000,199.720749,7435543
2023-11-09,207.300003,210.500000,206.100006,209.800003,202.422302,13777877
2023-11-10,210.500000,213.000000,209.600006,211.149994,203.724823,12066023
2023-11-13,212.000000,215.100006,210.699997,212.300003,204.834381,11352269
2023-11-15,215.000000,215.000000,209.800003,210.149994,202.759979,19182861
2023-11-16,206.699997,208.850006,205.699997,207.199997,203.792725,27533260
2023-11-17,207.699997,210.699997,206.899994,209.500000,206.054901,16705395
2023-11-20,210.100006,211.199997,208.850006,209.300003,205.858200,11156900
2023-11-21,210.000000,210.149994,207.949997,208.949997,205.513947,9608081
2023-11-22,208.199997,212.600006,208.199997,211.600006,208.120377,13079580
2023-11-23,212.050003,213.100006,209.250000,210.899994,207.431870,11382709
2023-11-24,211.300003,212.100006,209.500000,210.449997,206.989273,7250200
2023-11-28,214.449997,214.449997,209.500000,210.199997,206.743393,15629209
2023-11-29,210.300003,211.449997,209.100006,211.050003,207.579422,10062023
2023-11-30,210.399994,212.800003,208.250000,208.949997,205.513947,60354322
2023-12-01,211.500000,212.449997,209.449997,210.199997,206.743393,20719909
2023-12-04,211.699997,214.100006,211.699997,212.899994,209.398987,27914088
2023-12-05,213.699997,223.250000,211.550003,222.300003,218.644409,40709207
2023-12-06,226.000000,226.250000,222.500000,224.399994,220.709869,29544730
2023-12-07,225.000000,232.399994,224.250000,230.000000,226.217789,24534268
2023-12-08,231.800003,233.399994,226.449997,228.600006,224.840820,22206320
2023-12-11,228.000000,232.899994,226.550003,230.949997,227.152161,19106395
2023-12-12,230.000000,233.300003,229.500000,231.350006,227.545593,14355329
2023-12-13,231.000000,237.500000,230.600006,236.949997,233.053497,26878281
2023-12-14,237.250000,237.600006,231.100006,232.100006,228.283264,29972018
2023-12-15,235.000000,238.100006,227.149994,237.350006,233.446930,41341690
2023-12-18,236.899994,236.899994,231.449997,231.850006,228.037369,29051897
2023-12-19,232.149994,234.399994,230.850006,233.550003,229.709412,12612164
2023-12-20,234.949997,235.399994,226.199997,227.149994,223.414658,20400245
2023-12-21,224.449997,233.199997,222.699997,232.350006,228.529160,17755207
2023-12-22,233.000000,234.199997,230.500000,231.750000,227.939011,9735375
2023-12-26,232.000000,235.800003,231.050003,233.350006,229.512711,6772092
2023-12-27,235.000000,235.850006,232.500000,234.050003,230.201187,10231881
2023-12-28,235.100006,239.949997,234.100006,239.100006,235.168152,39164340
2023-12-29,237.800003,238.250000,234.750000,237.199997,233.299393,12665999
2024-01-01,237.899994,239.500000,236.399994,238.250000,234.332123,5952776
2024-01-02,240.000000,240.100006,236.149994,237.850006,233.938705,9128513
2024-01-03,236.000000,238.699997,234.600006,237.050003,233.151855,8284439
2024-01-04,238.000000,243.100006,237.050003,241.449997,237.479507,19663959
2024-01-05,242.000000,245.000000,239.300003,241.250000,237.282791,16345257
2024-01-08,242.399994,245.250000,240.399994,242.350006,238.364716,13585746
2024-01-09,242.600006,244.649994,241.500000,242.300003,238.315521,8688409
2024-01-10,241.000000,242.100006,238.000000,239.149994,235.217316,16872195
2024-01-11,240.250000,243.100006,239.199997,241.949997,237.971283,18812468
2024-01-12,242.500000,242.649994,238.800003,239.500000,235.561569,11296498
2024-01-15,240.399994,241.500000,237.000000,241.149994,237.184433,12597366
2024-01-16,241.649994,242.399994,237.699997,239.050003,235.118973,7478450
