Date,Open,High,Low,Close,Adj Close,Volume
2023-03-01,388.100006,391.750000,387.299988,390.950012,390.118011,2271306
2023-03-02,388.700012,390.350006,387.299988,388.049988,387.224182,2219486
2023-03-03,390.600006,391.450012,389.100006,390.450012,389.619080,2196968
2023-03-06,392.450012,396.649994,392.100006,393.750000,392.912048,3363861
2023-03-08,391.649994,393.000000,388.850006,392.600006,391.764496,2454421
2023-03-09,392.799988,393.850006,389.600006,390.100006,389.269836,2078527
2023-03-10,387.899994,389.899994,386.600006,389.100006,388.271942,2283698
2023-03-13,389.000000,392.600006,383.750000,385.450012,384.629730,2991260
2023-03-14,386.549988,387.149994,377.350006,379.450012,378.642487,4047426
2023-03-15,383.700012,383.700012,374.899994,375.750000,374.950348,3843963
2023-03-16,375.350006,376.700012,370.000000,372.850006,372.056549,3843310
2023-03-17,377.200012,378.350006,373.850006,376.500000,375.698761,4522141
2023-03-20,375.000000,375.950012,365.149994,367.149994,366.368652,4092377
2023-03-21,369.000000,370.250000,365.450012,366.399994,365.620239,3605576
2023-03-22,367.850006,370.000000,365.850006,366.399994,365.620239,2687423
2023-03-23,364.899994,364.899994,360.350006,361.500000,360.730682,4742596
2023-03-24,363.350006,366.850006,361.000000,361.750000,360.980164,3953348
2023-03-27,361.750000,364.000000,359.200012,361.250000,360.481201,3113857
2023-03-28,363.000000,364.049988,355.399994,356.200012,355.441986,3906548
2023-03-29,358.000000,360.750000,355.000000,359.049988,358.285889,4411920
2023-03-31,363.350006,365.750000,361.299988,365.250000,364.472717,3957106
2023-04-03,367.950012,368.399994,365.149994,367.950012,367.166962,2026750
2023-04-05,369.700012,371.899994,367.200012,369.750000,368.963135,3221555
2023-04-06,369.000000,370.450012,365.850006,366.649994,365.869720,3214807
2023-04-10,368.000000,374.399994,367.600006,373.299988,372.505554,2812470
2023-04-11,373.500000,374.850006,368.600006,370.250000,369.462067,3392177
2023-04-12,370.600006,373.450012,369.350006,372.149994,371.358002,2789105
2023-04-13,369.899994,369.899994,366.000000,368.299988,367.516205,3362317
2023-04-17,359.950012,361.950012,352.000000,361.350006,360.580994,6801645
2023-04-18,363.450012,368.899994,359.250000,367.899994,367.117065,4012449
2023-04-19,367.899994,367.899994,360.399994,360.799988,360.032166,3737972
2023-04-20,360.500000,363.700012,359.000000,362.850006,362.077820,2211633
2023-04-21,364.100006,368.700012,363.649994,368.049988,367.266724,2649994
2023-04-24,375.000000,378.600006,370.549988,377.950012,377.145691,8889522
2023-04-25,378.200012,378.899994,374.100006,375.649994,374.850555,3764276
2023-04-26,377.649994,377.649994,373.399994,374.549988,373.752899,3504073
2023-04-27,376.399994,376.600006,372.049988,374.399994,373.603210,4245850
2023-04-28,380.000000,388.000000,380.000000,385.000000,384.180664,13854703
2023-05-02,389.000000,392.149994,387.450012,388.350006,387.523560,4873304
2023-05-03,388.350006,388.350006,382.049988,385.100006,384.280457,2414244
2023-05-04,384.750000,386.149994,383.049988,383.700012,382.883453,3126679
2023-05-05,382.750000,384.399994,379.000000,379.399994,378.592590,3951097
2023-05-08,381.000000,383.000000,379.600006,380.350006,379.540588,4806772
2023-05-09,382.500000,383.450012,380.049988,382.299988,381.486420,2858349
2023-05-10,384.000000,384.549988,382.000000,383.750000,382.933319,1835201
2023-05-11,385.700012,386.850006,383.100006,384.649994,383.831421,2024982
