Date,Open,High,Low,Close,Adj Close,Volume,Company,Year,GDP Growth Rate,Interest Rate,Inflation Rate
2008-01-01,715.715759,717.94458,702.119629,705.376221,630.190979,4864461.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-01-02,707.047913,714.229797,696.225464,708.719543,633.178162,12588005.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-01-03,706.304932,725.621826,700.918518,719.108582,642.459778,13939233.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-01-04,719.182861,747.861023,719.182861,741.223938,662.217773,16366255.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-01-07,736.716675,750.387085,733.051392,747.972473,668.247131,12650730.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-01-08,755.463928,763.760315,742.95752,756.491699,675.858215,19817389.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-01-09,754.758118,760.293152,746.015991,751.291016,671.212036,10184831.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-01-10,751.625366,767.103638,746.672302,749.842224,669.91748,16584136.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-01-11,762.645874,777.628845,749.148804,774.557983,691.998901,20316128.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-01-14,782.334229,802.394104,774.161743,797.65155,712.63092,11150099.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-01-15,816.757935,816.757935,777.950806,783.95636,700.395508,15338621.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-01-16,770.19928,778.867126,749.148804,766.150146,684.487122,22429319.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-01-17,782.334229,782.334229,737.050964,742.103088,663.003357,19346822.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-01-18,736.766174,736.766174,688.473938,693.327942,619.427063,23433254.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-01-21,688.424438,688.424438,580.807007,629.235474,562.166077,33432228.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-01-22,582.540588,616.159424,525.023315,583.828369,521.598938,35397486.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-01-23,599.319031,699.618347,594.366028,631.687256,564.356445,29595303.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-01-24,641.419983,655.040894,603.033813,616.382324,550.6828,19714886.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-01-25,637.7052,650.08783,625.322571,647.710327,578.671692,12099461.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-01-28,635.228638,642.583923,601.795593,635.575378,567.8302,12216472.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-01-29,655.040894,655.040894,629.124023,638.17572,570.153442,8029795.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-01-30,630.325134,643.401184,607.491577,612.172241,546.921631,10085741.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-01-31,612.19696,636.392639,587.184082,613.905762,548.470398,22810999.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-02-01,616.654724,634.052307,599.319031,629.718384,562.597473,8517713.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-02-04,628.046753,654.297913,628.046753,641.717163,573.317383,11913192.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-02-05,643.896484,652.316711,635.550598,648.131348,579.047974,6992390.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-02-06,633.965637,636.466919,619.453186,632.132996,564.754822,8890530.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-02-07,624.08429,638.943481,596.124329,600.668762,536.644226,12652987.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-02-08,603.058594,611.20636,591.889465,600.904053,536.854492,12761183.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-02-11,597.83313,597.83313,553.503357,563.904724,503.798767,19222870.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-02-12,564.895386,599.319031,558.951721,575.754944,514.385986,16448466.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-02-13,586.936401,611.44165,581.995789,591.765625,528.690125,19171213.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-02-14,606.748657,627.303772,606.748657,623.279419,556.844849,11626860.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-02-15,620.344727,643.896484,610.71106,642.398193,573.925781,8691646.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-02-18,643.896484,647.611267,628.542053,632.430176,565.020142,5267986.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-02-19,641.419983,648.354248,626.560852,632.640686,565.208374,6495670.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-02-20,619.180786,631.513855,609.720459,615.168823,549.598816,8914103.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-02-21,621.607788,629.285034,609.571838,618.214966,552.320129,6490881.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-02-22,604.841675,614.178223,598.080811,602.897644,538.635559,8005596.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-02-25,617.893005,635.228638,596.854919,631.872986,564.522461,7484576.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-02-26,635.203918,640.429382,627.080872,638.113831,570.098083,5903324.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-02-27,645.134766,653.307312,636.479309,641.036133,572.708923,10762911.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-02-28,638.943481,643.896484,623.267029,627.365723,560.495667,11394437.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-02-29,632.009155,632.009155,596.842529,610.079529,545.052002,13474162.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-03-03,594.316467,594.316467,567.012756,571.08667,510.215393,12229773.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-03-04,574.553833,579.011536,547.312012,555.534119,496.320526,18391128.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-03-05,554.766357,574.553833,551.546875,567.805298,507.283661,11859944.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-03-07,564.325745,564.325745,536.477234,556.784729,497.437805,13421637.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-03-10,547.534912,566.827026,525.605286,563.297974,503.256775,21172126.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-03-11,557.21814,583.221619,545.925171,581.463318,519.485901,14804490.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-03-12,599.021851,601.399353,584.4599,588.075623,525.39325,12905155.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-03-13,567.124207,575.792053,545.23175,555.496948,496.287354,16357105.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-03-14,557.21814,579.482117,552.339355,575.197693,513.888062,11049688.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-03-17,559.967102,562.914124,533.691162,539.932007,482.381348,19016064.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
2008-03-18,557.168579,557.168579,525.023315,532.7005,475.920624,16012303.0,Reliance Industries Ltd,2008,3.1,3.8,8.3
