Date,Open,High,Low,Close,Adj Close,Volume
2008-01-01,697.700012,704.000000,693.000000,698.450012,420.832153,38394
2008-01-02,695.000000,700.950012,683.000000,698.750000,421.012909,186602
2008-01-03,690.000000,721.000000,688.250000,710.000000,427.791260,730380
2008-01-04,715.000000,718.900024,695.200012,700.599976,422.127563,97820
2008-01-07,685.000000,705.000000,685.000000,702.000000,422.971252,458655
2008-01-08,714.900024,714.900024,681.099976,691.599976,416.704865,69812
2008-01-09,695.000000,696.000000,686.000000,688.200012,414.656311,57512
2008-01-10,690.000000,690.000000,676.099976,683.299988,411.703918,113567
2008-01-11,685.099976,688.700012,657.599976,661.250000,398.418335,136637
2008-01-14,674.799988,709.799988,662.200012,704.599976,424.537598,373565
2008-01-15,704.599976,714.799988,701.200012,706.150024,425.471680,163532
2008-01-16,691.049988,713.799988,686.250000,704.150024,424.266388,698279
2008-01-17,701.000000,706.000000,694.049988,697.150024,420.048828,70509
2008-01-18,685.099976,702.799988,685.000000,696.000000,419.355957,104981
2008-01-21,675.000000,697.750000,634.099976,643.000000,387.422241,127430
2008-01-22,634.000000,665.000000,550.000000,592.799988,357.175598,282771
2008-01-23,629.000000,699.900024,575.000000,605.500000,364.827698,183017
2008-01-24,575.000000,655.000000,575.000000,648.299988,390.615570,379925
2008-01-25,655.000000,700.000000,645.099976,691.200012,416.463806,207095
2008-01-28,690.000000,701.000000,675.049988,695.650024,419.145081,224417
2008-01-29,699.000000,700.900024,670.000000,688.450012,414.806946,88065
2008-01-30,686.000000,700.000000,665.599976,690.200012,415.861389,119240
2008-01-31,691.000000,710.000000,656.950012,692.599976,417.307434,416281
2008-02-01,696.000000,731.849976,675.000000,728.349976,438.847626,296949
2008-02-04,740.000000,779.000000,731.150024,768.450012,463.008789,454881
2008-02-05,760.000000,760.000000,725.000000,728.250000,438.787415,191583
2008-02-06,722.000000,747.950012,701.000000,717.400024,432.250122,171944
2008-02-07,716.000000,716.000000,685.000000,706.750000,425.833008,240540
2008-02-08,700.000000,719.299988,690.500000,707.150024,426.074036,176921
2008-02-11,702.000000,715.000000,675.299988,687.849976,414.445496,55817
2008-02-12,687.849976,700.000000,662.299988,675.650024,407.094727,368631
2008-02-13,690.000000,731.000000,672.000000,724.450012,436.497742,284963
2008-02-14,736.000000,740.000000,723.000000,730.150024,439.932159,645990
2008-02-15,725.000000,733.000000,690.000000,729.349976,439.450165,587853
2008-02-18,735.000000,735.000000,711.000000,718.500000,432.912689,133657
2008-02-19,723.900024,734.900024,720.200012,729.500000,439.540558,144270
2008-02-20,718.000000,724.700012,707.000000,718.349976,432.822205,75946
2008-02-21,715.549988,732.400024,713.000000,727.400024,438.275269,174047
2008-02-22,720.000000,727.799988,715.000000,720.599976,434.178101,71949
2008-02-25,720.000000,745.000000,708.000000,741.400024,446.710480,713209
2008-02-26,749.950012,754.000000,729.000000,734.200012,442.372559,798942
2008-02-27,740.099976,744.400024,715.299988,722.900024,435.563904,56274
2008-02-28,727.000000,750.500000,721.250000,748.150024,450.777527,311141
2008-02-29,744.900024,774.700012,740.099976,761.650024,458.911438,731801
2008-03-03,759.000000,785.000000,742.150024,774.900024,466.895020,815989
2008-03-04,771.099976,784.799988,755.049988,772.549988,465.479065,434573
2008-03-05,778.000000,778.849976,760.000000,773.500000,466.051514,480016
2008-03-07,758.000000,774.950012,734.849976,766.650024,461.924255,270499
2008-03-10,749.000000,765.000000,744.000000,757.150024,456.200409,166397
2008-03-11,706.250000,751.000000,700.049988,735.599976,443.215820,274971
2008-03-12,715.000000,750.000000,715.000000,732.900024,441.589020,261080
2008-03-13,716.000000,746.799988,703.200012,737.200012,444.179871,171846
2008-03-14,738.500000,745.000000,695.000000,716.299988,431.587250,414778
2008-03-17,714.000000,714.000000,676.950012,686.299988,413.511536,291437
2008-03-18,677.650024,695.950012,676.099976,685.049988,412.758301,437653
2008-03-19,688.000000,695.000000,635.049988,650.349976,391.850830,665043
2008-03-24,651.299988,669.849976,631.349976,647.700012,390.254089,507010
2008-03-25,651.049988,695.000000,643.000000,678.700012,408.932251,614983
2008-03-26,678.000000,682.849976,662.000000,679.599976,409.474548,392497
2008-03-27,650.099976,694.849976,650.099976,686.049988,413.360840,706309
2008-03-28,690.000000,720.000000,682.250000,700.299988,421.946777,159416
2008-03-31,700.299988,733.000000,685.000000,694.549988,418.482269,236473
2008-04-01,700.000000,725.000000,694.000000,704.049988,424.206299,269683
2008-04-02,704.049988,751.000000,704.049988,740.349976,446.077820,298633
2008-04-03,742.500000,755.000000,731.049988,749.849976,451.801910,149523
2008-04-04,744.250000,768.000000,735.299988,759.650024,457.706482,465762
2008-04-07,762.000000,762.000000,745.250000,750.049988,451.922485,168219
2008-04-08,745.000000,754.000000,734.250000,739.500000,445.565704,266218
2008-04-09,744.799988,759.900024,730.000000,745.200012,449.000000,149168
2008-04-10,736.099976,753.900024,736.099976,746.099976,449.542358,197168
2008-04-11,746.000000,746.000000,734.200012,739.450012,445.535614,267586
2008-04-15,735.000000,744.900024,725.049988,739.950012,445.836884,136226
2008-04-16,740.150024,743.000000,736.000000,742.200012,447.192505,239331
2008-04-17,737.150024,748.000000,730.000000,741.349976,446.680450,210015
2008-04-21,745.000000,755.000000,735.349976,747.500000,450.385956,81033
2008-04-22,760.000000,760.000000,735.099976,747.700012,450.506439,59493
2008-04-23,747.000000,753.000000,736.049988,748.900024,451.229340,109914
2008-04-24,760.000000,780.000000,745.150024,772.900024,465.690033,188908
2008-04-25,780.000000,814.900024,779.450012,807.900024,486.778229,315164
2008-04-28,810.099976,825.000000,810.099976,818.750000,493.315674,243197
2008-04-29,819.900024,867.700012,815.000000,863.000000,519.977356,558930
2008-04-30,862.900024,863.000000,845.000000,851.599976,513.108459,281555
2008-05-02,850.049988,865.000000,841.000000,846.450012,510.005524,342126
2008-05-05,847.250000,847.250000,814.250000,818.200012,492.984192,206286
2008-05-06,824.000000,835.000000,814.049988,821.549988,495.002686,167530
2008-05-07,819.900024,835.000000,802.650024,820.799988,494.550720,205523
2008-05-08,818.799988,818.799988,806.250000,813.750000,490.303040,184512
2008-05-09,814.000000,817.799988,796.799988,810.650024,488.435333,276594
2008-05-12,809.000000,826.299988,791.000000,798.599976,481.174744,225954
2008-05-13,805.099976,814.000000,792.599976,798.500000,481.114563,208713
2008-05-14,790.500000,828.200012,790.150024,820.700012,494.490601,196131
2008-05-15,810.200012,823.000000,804.000000,808.250000,486.989197,136632
2008-05-16,818.799988,818.799988,804.000000,806.400024,485.874542,75522
2008-05-20,800.000000,817.000000,796.049988,802.200012,483.343933,263867
2008-05-21,796.000000,796.000000,779.000000,785.549988,473.311829,287379
2008-05-22,780.000000,798.000000,772.200012,788.650024,475.179688,468659
2008-05-23,796.500000,800.000000,773.000000,797.500000,480.511963,127061
2008-05-26,787.000000,795.000000,780.000000,787.299988,474.366272,216293
2008-05-27,793.000000,797.000000,767.000000,785.450012,473.251709,446927
2008-05-28,789.700012,802.900024,772.000000,796.200012,479.728729,354146
2008-05-29,800.000000,801.900024,765.049988,777.950012,468.732758,285568
2008-05-30,778.000000,778.000000,732.349976,746.150024,449.572510,258499
2008-06-02,759.900024,798.900024,753.000000,787.500000,474.486725,498580
2008-06-03,776.000000,800.000000,763.000000,798.299988,480.994080,197361
2008-06-04,800.000000,803.000000,754.000000,777.000000,468.160309,405584
2008-06-05,770.000000,784.700012,765.000000,769.049988,463.370209,155579
2008-06-06,771.000000,776.750000,752.250000,756.049988,455.537476,37563
2008-06-09,764.799988,793.849976,726.000000,772.200012,465.268188,308462
2008-06-10,772.200012,774.000000,755.000000,765.400024,461.171082,121979
2008-06-11,766.049988,835.000000,762.650024,810.250000,488.194183,178037
2008-06-12,784.650024,825.000000,765.650024,814.500000,490.754913,197123
2008-06-13,814.000000,814.000000,780.200012,784.250000,472.528534,100271
2008-06-16,784.000000,797.950012,761.599976,764.750000,460.779449,164766
2008-06-17,766.000000,787.299988,762.250000,777.349976,468.371216,81768
2008-06-18,764.000000,795.000000,760.000000,789.200012,475.511139,215013
2008-06-19,790.000000,810.000000,773.000000,797.099976,480.270996,62817
2008-06-20,799.000000,800.000000,751.000000,758.299988,456.893127,57460
2008-06-23,750.000000,758.500000,730.549988,736.299988,443.637695,141167
2008-06-24,730.000000,744.900024,690.000000,703.150024,423.664063,119074
2008-06-25,685.049988,717.000000,663.000000,704.450012,424.447357,218902
2008-06-26,705.000000,748.849976,678.000000,719.650024,433.605621,332199
2008-06-27,699.000000,715.000000,672.400024,682.900024,411.462982,226823
2008-06-30,686.000000,710.000000,672.650024,692.299988,417.126617,142597
2008-07-01,685.099976,694.700012,674.549988,681.049988,410.348236,144879
2008-07-02,675.650024,699.950012,665.250000,680.349976,409.926392,307288
2008-07-03,672.049988,762.000000,651.599976,663.950012,400.045105,167513
2008-07-04,673.000000,684.700012,656.000000,666.599976,401.641846,196575
2008-07-07,648.700012,699.000000,645.599976,689.650024,415.529877,408122
2008-07-08,668.000000,695.549988,668.000000,689.450012,415.409454,108822
2008-07-09,699.000000,749.700012,672.099976,715.250000,430.954529,413894
2008-07-10,701.299988,725.000000,685.000000,688.599976,414.897308,331449
2008-07-11,695.000000,695.000000,657.049988,666.750000,401.732147,263079
2008-07-14,652.299988,682.000000,650.099976,660.950012,398.237488,148034
2008-07-15,654.900024,660.000000,643.000000,654.900024,394.592285,118362
2008-07-16,658.000000,664.000000,632.500000,638.099976,384.469910,183679
2008-07-17,645.000000,666.000000,641.200012,659.650024,397.454224,355865
2008-07-18,654.000000,687.799988,653.900024,679.650024,409.504822,319534
2008-07-21,682.000000,727.000000,682.000000,717.799988,432.490997,110732
2008-07-22,717.000000,742.000000,703.049988,726.000000,437.431610,199006
2008-07-23,758.000000,758.000000,735.400024,749.900024,451.831940,356133
2008-07-24,736.700012,770.000000,732.000000,762.950012,459.694885,184897
2008-07-25,754.000000,768.000000,741.000000,757.150024,456.200409,204078
2008-07-28,742.349976,771.000000,730.000000,761.299988,458.700867,316317
2008-07-29,760.000000,760.000000,727.000000,735.549988,443.185852,120375
2008-07-30,749.900024,788.000000,740.000000,782.750000,471.624786,214404
2008-07-31,785.000000,808.900024,775.000000,803.849976,484.338013,619127
2008-08-01,785.000000,800.000000,770.250000,794.950012,478.975433,244947
2008-08-04,775.150024,800.000000,775.150024,795.200012,479.126160,168879
2008-08-05,796.000000,848.000000,790.000000,828.849976,499.401093,642626
2008-08-06,832.000000,846.000000,817.000000,819.200012,493.586639,152164
