Date,Open,High,Low,Close,Adj Close,Volume,Company,Year,GDP Growth Rate,Interest Rate,Inflation Rate
2015-12-14,524.75,536.575012,524.025024,534.75,430.323944,4816672.0,Infosys Ltd,2015,8.0,7.6,4.9
2015-12-15,536.625,539.549988,529.400024,538.775024,433.562988,5431808.0,Infosys Ltd,2015,8.0,7.6,4.9
2015-12-16,541.700012,549.0,541.700012,547.924988,440.926208,5495852.0,Infosys Ltd,2015,8.0,7.6,4.9
2015-12-17,550.0,554.900024,544.0,553.549988,445.452728,4958782.0,Infosys Ltd,2015,8.0,7.6,4.9
2015-12-18,551.700012,551.700012,539.724976,541.575012,435.816223,7219820.0,Infosys Ltd,2015,8.0,7.6,4.9
2015-12-21,538.5,553.700012,532.974976,551.724976,443.984131,4331012.0,Infosys Ltd,2015,8.0,7.6,4.9
2015-12-22,548.724976,548.724976,540.049988,541.875,436.057556,4109254.0,Infosys Ltd,2015,8.0,7.6,4.9
2015-12-23,547.525024,551.25,543.525024,550.424988,442.937836,2870928.0,Infosys Ltd,2015,8.0,7.6,4.9
2015-12-24,551.025024,552.224976,545.049988,548.174988,441.12735,1230054.0,Infosys Ltd,2015,8.0,7.6,4.9
2015-12-28,545.0,555.0,545.0,552.375,444.507172,5526952.0,Infosys Ltd,2015,8.0,7.6,4.9
2015-12-29,550.625,555.0,548.650024,552.349976,444.48703,3345062.0,Infosys Ltd,2015,8.0,7.6,4.9
2015-12-30,550.549988,553.299988,541.5,543.150024,437.083588,5153970.0,Infosys Ltd,2015,8.0,7.6,4.9
2015-12-31,545.075012,554.974976,543.5,552.700012,444.768738,7943938.0,Infosys Ltd,2015,8.0,7.6,4.9
2016-01-01,550.0,554.474976,546.599976,552.625,444.708344,1806550.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-01-04,549.974976,551.224976,538.025024,539.450012,434.106171,3975362.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-01-05,542.75,542.75,531.125,537.025024,432.154724,4949786.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-01-06,537.325012,537.325012,529.450012,534.674988,430.263611,5588328.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-01-07,530.025024,533.950012,523.950012,525.400024,422.799805,5294088.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-01-08,530.75,533.700012,527.75,531.650024,427.829376,3156716.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-01-11,528.150024,534.974976,526.049988,527.849976,424.771484,5360622.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-01-12,531.0,531.474976,515.424988,524.974976,422.457794,6565212.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-01-13,528.5,545.5,524.049988,541.700012,435.916779,8751294.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-01-14,533.0,577.5,527.174988,566.5,455.87384,30227006.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-01-15,574.0,582.0,568.775024,569.950012,458.650146,13036614.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-01-18,569.950012,581.049988,564.174988,565.950012,455.431305,10066612.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-01-19,567.5,579.474976,564.275024,569.825012,458.549438,7500436.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-01-20,567.0,580.0,558.5,560.625,451.146179,7507998.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-01-21,567.5,571.25,561.0,568.525024,457.503387,6743000.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-01-22,574.049988,576.25,565.5,568.125,457.181549,6436018.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-01-25,570.125,573.424988,562.275024,568.825012,457.744843,4579262.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-01-27,573.224976,574.799988,567.5,569.25,458.086853,6971962.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-01-28,568.0,571.299988,563.099976,564.799988,454.505798,7788598.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-01-29,569.0,585.0,565.799988,582.450012,468.709167,10232108.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-02-01,585.0,589.950012,580.799988,586.674988,472.10907,4251126.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-02-02,588.424988,595.0,582.0,587.775024,472.994324,7632702.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-02-03,583.900024,587.950012,576.375,578.849976,465.812103,5245966.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-02-04,580.025024,597.474976,580.025024,589.875,474.684143,5549346.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-02-05,587.75,593.325012,585.924988,587.349976,472.652283,3984224.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-02-08,581.875,586.099976,571.900024,575.400024,463.035858,4221044.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-02-09,564.150024,564.150024,546.75,553.825012,445.674042,7579572.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-02-10,554.0,563.75,552.5,554.275024,446.036072,5866054.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-02-11,555.5,556.5,535.575012,539.325012,434.005615,5214378.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-02-12,547.349976,552.200012,533.5,542.325012,436.419678,7408096.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-02-15,548.125,550.099976,543.299988,545.875,439.276398,5093478.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-02-16,543.5,546.375,536.849976,539.575012,434.206787,5125448.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-02-17,540.875,551.5,538.5,548.924988,441.730865,4164598.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-02-18,550.0,563.5,550.0,561.700012,452.011169,4189072.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-02-19,559.599976,567.099976,556.924988,563.625,453.560242,3974018.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-02-22,565.5,566.974976,557.025024,563.325012,453.318817,3857010.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-02-23,565.125,566.25,558.025024,561.950012,452.212402,2501960.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-02-24,559.75,571.875,559.174988,562.674988,452.795776,4950714.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-02-25,562.700012,565.299988,550.549988,555.150024,446.740356,4484528.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-02-26,560.075012,566.0,558.0,560.575012,451.105835,4235636.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-02-29,564.75,565.200012,534.150024,542.025024,436.178314,8166076.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-03-01,547.400024,565.150024,547.400024,562.724976,452.835968,6386154.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-03-02,568.525024,581.75,562.5,578.0,465.128204,7214898.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-03-03,584.0,596.424988,577.0,584.650024,470.479553,5814304.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-03-04,587.799988,592.5,579.549988,585.325012,471.022675,4281680.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-03-08,581.5,595.25,573.700012,581.724976,468.125732,7617746.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-03-09,572.5,591.875,571.474976,589.25,474.181213,6305782.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-03-10,581.450012,581.450012,569.674988,571.25,459.696289,24381016.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-03-11,573.099976,577.974976,569.099976,571.5,459.897369,4058548.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-03-14,573.0,577.125,569.25,570.599976,459.173157,4174262.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-03-15,572.0,577.25,564.474976,567.200012,456.437195,6720258.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-03-16,570.950012,577.5,565.775024,576.224976,463.699707,5588850.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-03-17,578.450012,584.875,577.025024,580.875,467.441681,6474622.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-03-18,581.400024,599.5,581.0,596.700012,480.176392,8477422.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-03-21,594.0,599.5,590.025024,597.450012,480.779938,5138392.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-03-22,595.625,597.0,586.0,594.974976,478.788239,7097950.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-03-23,595.0,605.349976,591.049988,603.900024,485.970245,6333176.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-03-28,616.200012,618.5,597.875,602.450012,484.803467,10787510.0,Infosys Ltd,2016,8.3,6.2,4.9
2016-03-29,599.5,609.450012,595.775024,598.625,481.725403,6995356.0,Infosys Ltd,2016,8.3,6.2,4.9
