Date,Open,High,Low,Close,Adj Close,Volume,Company,Year,GDP Growth Rate,Interest Rate,Inflation Rate
2008-01-01,89.461967,91.176895,88.499702,88.818871,27.211235,14286067.0,Tata Steel Ltd,2008,3.1,3.8,8.3
2008-01-02,89.080872,89.557243,85.808228,88.942726,27.249174,15938538.0,Tata Steel Ltd,2008,3.1,3.8,8.3
2008-01-03,89.461967,89.461967,87.423111,88.237701,27.033188,15642150.0,Tata Steel Ltd,2008,3.1,3.8,8.3
2008-01-04,89.528664,89.857353,88.042389,88.733124,27.184965,9810045.0,Tata Steel Ltd,2008,3.1,3.8,8.3
2008-01-07,86.984856,90.414703,86.984856,88.204361,27.022968,9657369.0,Tata Steel Ltd,2008,3.1,3.8,8.3
2008-01-08,89.080872,89.333351,83.52166,84.917419,26.015955,22797769.0,Tata Steel Ltd,2008,3.1,3.8,8.3
2008-01-09,84.317192,86.451324,83.450203,85.155602,26.088924,13003782.0,Tata Steel Ltd,2008,3.1,3.8,8.3
2008-01-10,87.651772,87.651772,80.982613,81.377998,24.931591,14609168.0,Tata Steel Ltd,2008,3.1,3.8,8.3
2008-01-11,81.377998,82.483177,79.220055,81.29702,24.90678,14095280.0,Tata Steel Ltd,2008,3.1,3.8,8.3
2008-01-14,87.794678,87.794678,79.377251,79.858383,24.466028,17026667.0,Tata Steel Ltd,2008,3.1,3.8,8.3
2008-01-15,81.84008,82.306915,79.648781,81.182686,24.871756,18440604.0,Tata Steel Ltd,2008,3.1,3.8,8.3
2008-01-16,81.935349,81.935349,76.433296,77.933861,23.876419,30965293.0,Tata Steel Ltd,2008,3.1,3.8,8.3
2008-01-17,79.029503,79.029503,76.695297,77.243126,23.664799,34202389.0,Tata Steel Ltd,2008,3.1,3.8,8.3
2008-01-18,77.233597,78.010078,73.384537,74.551643,22.840212,22146455.0,Tata Steel Ltd,2008,3.1,3.8,8.3
2008-01-21,74.027634,74.313454,59.641312,68.749474,21.062618,39468325.0,Tata Steel Ltd,2008,3.1,3.8,8.3
2008-01-22,66.310471,81.89724,51.257233,63.895283,19.575447,37703714.0,Tata Steel Ltd,2008,3.1,3.8,8.3
2008-01-23,67.644302,68.973366,65.262459,66.553421,20.38982,23681916.0,Tata Steel Ltd,2008,3.1,3.8,8.3
2008-01-24,68.120667,70.50251,62.04221,63.904812,19.578371,26668419.0,Tata Steel Ltd,2008,3.1,3.8,8.3
2008-01-25,66.691566,68.501762,64.309723,68.125435,20.871431,15483155.0,Tata Steel Ltd,2008,3.1,3.8,8.3
2008-01-28,67.072662,67.072662,63.738083,66.377159,20.335817,8652349.0,Tata Steel Ltd,2008,3.1,3.8,8.3
2008-01-29,68.025398,68.730423,66.424797,68.139725,20.875809,9918302.0,Tata Steel Ltd,2008,3.1,3.8,8.3
2008-01-30,68.215942,70.50251,67.649063,68.911438,21.112236,14175512.0,Tata Steel Ltd,2008,3.1,3.8,8.3
2008-01-31,69.168678,71.016991,66.015121,70.369125,21.558832,25357458.0,Tata Steel Ltd,2008,3.1,3.8,8.3
2008-02-01,70.50251,74.40873,70.316727,73.975235,22.663622,22898667.0,Tata Steel Ltd,2008,3.1,3.8,8.3
