Date,Open,High,Low,Close,Adj Close,Volume,Company,Year,GDP Growth Rate,Interest Rate,Inflation Rate
2008-01-01,224.557953,225.973236,222.312378,224.888199,186.265503,4502158.0,State Bank of India,2008,3.1,3.8,8.3
2008-01-02,223.803146,231.540009,220.97258,228.648117,189.379669,10764075.0,State Bank of India,2008,3.1,3.8,8.3
2008-01-03,228.332047,229.96434,224.902344,225.996826,187.183746,5993773.0,State Bank of India,2008,3.1,3.8,8.3
2008-01-04,242.862259,242.862259,224.274902,225.38826,186.679688,5185640.0,State Bank of India,2008,3.1,3.8,8.3
2008-01-07,226.322342,229.086853,222.765274,226.718628,187.781586,6612148.0,State Bank of India,2008,3.1,3.8,8.3
2008-01-08,228.303741,236.068909,227.888596,232.535431,192.599396,15484183.0,State Bank of India,2008,3.1,3.8,8.3
2008-01-09,231.162613,236.54068,230.327591,231.587189,191.814011,10546073.0,State Bank of India,2008,3.1,3.8,8.3
2008-01-10,234.200745,236.351974,224.369263,227.350784,188.305161,9382993.0,State Bank of India,2008,3.1,3.8,8.3
2008-01-11,230.662537,231.634369,224.463608,229.728455,190.274475,6831815.0,State Bank of India,2008,3.1,3.8,8.3
2008-01-14,233.870514,239.309906,230.313431,232.398621,192.486069,14452685.0,State Bank of India,2008,3.1,3.8,8.3
2008-01-15,235.663193,235.663193,227.114899,228.657562,189.387512,10085447.0,State Bank of India,2008,3.1,3.8,8.3
2008-01-16,228.803802,229.558624,221.349991,227.91217,188.770126,17714860.0,State Bank of India,2008,3.1,3.8,8.3
2008-01-17,230.502136,231.917419,224.086197,227.987656,188.832657,10439292.0,State Bank of India,2008,3.1,3.8,8.3
2008-01-18,225.50148,228.992508,219.392181,222.892639,184.612686,9762815.0,State Bank of India,2008,3.1,3.8,8.3
2008-01-21,222.387863,224.529648,191.662109,207.211334,171.624481,20268942.0,State Bank of India,2008,3.1,3.8,8.3
2008-01-22,180.212479,215.122757,172.664307,201.668137,167.033279,16339193.0,State Bank of India,2008,3.1,3.8,8.3
2008-01-23,214.12262,222.859619,205.21579,219.250656,181.596176,12340172.0,State Bank of India,2008,3.1,3.8,8.3
2008-01-24,222.718094,226.416702,217.009796,221.081085,183.112213,14721243.0,State Bank of India,2008,3.1,3.8,8.3
2008-01-25,230.219086,231.992905,222.670914,227.143204,188.13324,14037072.0,State Bank of India,2008,3.1,3.8,8.3
