Date,Open,High,Low,Close,Adj Close,Volume,Company,Year,GDP Growth Rate,Interest Rate,Inflation Rate
2008-01-01,133.0,136.300003,131.039993,131.929993,101.609909,3735990.0,JSW Steel Ltd,2008,3.1,3.8,8.3
2008-01-02,132.800003,134.0,128.630005,130.399994,100.431534,2866040.0,JSW Steel Ltd,2008,3.1,3.8,8.3
2008-01-03,125.699997,134.994995,125.699997,134.225006,103.377441,5349410.0,JSW Steel Ltd,2008,3.1,3.8,8.3
2008-01-04,134.0,136.580002,133.0,133.490005,102.811401,6225380.0,JSW Steel Ltd,2008,3.1,3.8,8.3
2008-01-07,131.5,133.970001,128.360001,129.914993,100.057991,10819290.0,JSW Steel Ltd,2008,3.1,3.8,8.3
2008-01-08,134.470001,134.899994,124.339996,126.129997,97.142853,10707000.0,JSW Steel Ltd,2008,3.1,3.8,8.3
2008-01-09,127.945,127.945,121.599998,122.5,94.347107,6480050.0,JSW Steel Ltd,2008,3.1,3.8,8.3
2008-01-10,123.004997,126.800003,118.599998,120.455002,92.772095,3830700.0,JSW Steel Ltd,2008,3.1,3.8,8.3
2008-01-11,121.0,121.910004,118.0,120.114998,92.510223,2913550.0,JSW Steel Ltd,2008,3.1,3.8,8.3
2008-01-14,120.5,124.0,119.0,123.004997,94.736069,3666430.0,JSW Steel Ltd,2008,3.1,3.8,8.3
2008-01-15,123.5,124.220001,119.199997,121.114998,93.280411,4136930.0,JSW Steel Ltd,2008,3.1,3.8,8.3
2008-01-16,119.989998,119.989998,112.800003,114.510002,88.193367,5933710.0,JSW Steel Ltd,2008,3.1,3.8,8.3
2008-01-17,116.0,118.470001,113.599998,115.730003,89.132996,4479300.0,JSW Steel Ltd,2008,3.1,3.8,8.3
2008-01-18,115.730003,116.800003,107.800003,109.860001,84.612022,6286590.0,JSW Steel Ltd,2008,3.1,3.8,8.3
2008-01-21,105.555,105.555,81.599998,97.080002,74.769112,12111950.0,JSW Steel Ltd,2008,3.1,3.8,8.3
2008-01-22,90.099998,94.970001,78.214996,88.625,68.257233,8025110.0,JSW Steel Ltd,2008,3.1,3.8,8.3
2008-01-23,93.0,99.870003,93.0,96.724998,74.49572,5662160.0,JSW Steel Ltd,2008,3.1,3.8,8.3
2008-01-24,101.400002,101.400002,86.199997,87.059998,67.051895,6749380.0,JSW Steel Ltd,2008,3.1,3.8,8.3
2008-01-25,90.0,98.800003,90.0,97.614998,75.181168,7590140.0,JSW Steel Ltd,2008,3.1,3.8,8.3
