Date,Open,High,Low,Close,Adj Close,Volume,Company,Year,GDP Growth Rate,Interest Rate,Inflation Rate
2008-01-01,213.25,222.0,212.649994,218.449997,161.326981,1174904.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-01-02,220.0,220.449997,212.600006,215.800003,159.369995,1660873.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-01-03,215.0,225.0,214.5,222.850006,164.576462,2717376.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-01-04,217.100006,235.5,217.100006,232.050003,171.370682,4465342.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-01-07,228.899994,240.5,227.100006,237.199997,175.174026,3230086.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-01-08,235.149994,244.0,233.0,236.600006,174.730896,2124570.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-01-09,235.0,238.899994,229.5,234.0,172.81076,1195033.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-01-10,234.399994,236.0,226.5,228.550003,168.785965,1342183.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-01-11,229.0,230.0,218.100006,223.699997,165.204178,1141767.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-01-14,222.949997,225.0,217.600006,219.050003,161.770065,763653.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-01-15,221.0,222.0,216.0,216.800003,160.108459,1030023.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-01-16,217.0,219.199997,213.0,214.699997,158.557617,1174696.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-01-17,216.0,222.0,215.0,217.550003,160.662354,1164672.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-01-18,216.0,221.899994,210.649994,213.899994,157.966782,2349974.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-01-21,214.5,214.5,190.0,199.649994,147.443069,1652698.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-01-22,194.899994,215.0,169.0,184.050003,135.922379,3751328.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-01-23,198.0,201.899994,185.0,190.600006,140.759583,2413460.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-01-24,192.0,202.800003,180.050003,186.149994,137.47319,2334318.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-01-25,188.5,202.0,186.0,200.149994,147.812302,988816.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-01-28,196.600006,203.399994,184.399994,199.899994,147.627686,982732.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-01-29,201.0,211.5,199.0,208.850006,154.237335,1411033.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-01-30,209.100006,217.0,194.050003,195.850006,144.636749,1232694.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-01-31,194.050003,212.0,194.050003,208.75,154.163483,3350972.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-02-01,208.0,210.800003,203.5,207.899994,153.535782,1629838.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-02-04,202.149994,216.5,202.149994,213.25,157.486771,1042693.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-02-05,207.0,213.199997,205.5,209.0,154.348145,753304.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-02-06,201.600006,208.850006,201.0,204.149994,150.766312,1468704.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-02-07,206.0,206.0,196.5,200.0,147.701584,1012553.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-02-08,199.0,213.550003,195.649994,211.25,156.00975,2412299.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-02-11,213.0,213.0,192.149994,194.100006,143.344345,1967393.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-02-12,198.0,200.899994,192.0,193.949997,143.233582,964174.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-02-13,195.100006,199.0,190.0,192.5,142.162704,2774384.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-02-14,195.25,207.0,195.25,203.100006,149.990936,4141555.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-02-15,203.0,212.5,199.600006,211.149994,155.935913,2148802.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-02-18,213.0,218.0,207.850006,217.100006,160.330048,1994735.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-02-19,220.0,224.800003,217.550003,221.449997,163.542542,2847687.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-02-20,219.149994,219.800003,211.100006,214.149994,158.151398,1153338.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-02-21,224.0,224.0,215.600006,220.199997,162.6194,2081163.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-02-22,217.899994,220.0,213.350006,216.300003,159.739212,722104.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-02-25,219.0,219.0,213.350006,215.699997,159.296097,1451417.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-02-26,217.449997,221.199997,214.25,219.850006,162.360931,2184151.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-02-27,221.050003,224.850006,218.350006,220.25,162.656326,1213341.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-02-28,222.0,225.0,219.850006,220.949997,163.173294,2662634.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-02-29,219.699997,229.25,219.0,227.5,168.010498,3059675.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-03-03,223.0,237.300003,221.050003,231.850006,171.223053,6088315.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-03-04,228.100006,235.0,225.149994,229.0,169.118256,3371801.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-03-05,227.75,234.0,221.100006,225.699997,166.681152,2007136.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-03-07,221.600006,229.899994,219.0,225.800003,166.755035,4748053.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-03-10,224.0,229.0,222.350006,223.800003,165.27803,2976481.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-03-11,225.0,226.949997,221.75,224.75,165.979584,2906319.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-03-12,228.75,228.75,219.350006,222.25,164.133347,1755694.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-03-13,219.25,224.850006,215.0,221.949997,163.911804,1778611.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-03-14,222.0,227.449997,220.0,226.25,167.087418,2010015.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-03-17,221.100006,228.899994,219.050003,222.800003,166.750534,2488327.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-03-18,222.699997,236.550003,219.25,231.550003,173.299362,4510586.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-03-19,235.100006,241.149994,224.0,225.600006,168.846161,5678406.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-03-24,227.5,236.600006,226.25,234.850006,175.769135,2605586.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-03-25,237.25,247.850006,236.449997,245.050003,183.403198,3584387.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-03-26,240.0,247.899994,231.350006,235.100006,175.956238,3149194.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-03-27,239.75,247.949997,232.399994,244.699997,183.14119,4697315.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-03-28,246.5,246.899994,236.100006,242.199997,181.270142,2962011.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-03-31,238.0,244.0,225.100006,228.800003,171.241165,3988602.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
2008-04-01,232.0,240.25,228.5,238.399994,178.426117,1429064.0,Hindustan Unilever Ltd,2008,3.1,3.8,8.3
